Price,Close,High,Low,Open,Volume,future_return,label,ticker,executive,company
Ticker,CRM,CRM,CRM,CRM,CRM,,,,,
Date,,,,,,,,,,
2021-09-03,263.8738098144531,264.1998651955342,258.65719507820916,260.43560496745505,7356700,-0.048561940467584025,0,CRM,Marc Benioff,Salesforce
2021-09-07,262.0262756347656,264.683985916731,260.8999764540562,263.34032652202785,4672500,-0.040873206704295804,0,CRM,Marc Benioff,Salesforce
2021-09-08,259.4674072265625,261.1667609142481,258.43988333020445,260.4554028554208,3851500,-0.024598258244780073,0,CRM,Marc Benioff,Salesforce
2021-09-09,257.60992431640625,260.5442720127348,257.32342734442165,258.67697628846844,4126500,-0.0014572292954620357,0,CRM,Marc Benioff,Salesforce
2021-09-10,254.11248779296875,258.44977292484646,253.4208787923013,257.8668591219908,5280900,0.01294693565010536,1,CRM,Marc Benioff,Salesforce
2021-09-13,251.05958557128906,254.5966119531324,249.1626356541853,253.91489251443838,5258200,0.016174063528717184,1,CRM,Marc Benioff,Salesforce
2021-09-14,251.31642150878906,252.04754363800546,249.9628724387525,251.05954809476927,4097500,0.014152588727582112,1,CRM,Marc Benioff,Salesforce
2021-09-15,253.0849609375,253.66787473354006,249.9134883727986,251.4843977861066,4764600,0.011750387792822167,1,CRM,Marc Benioff,Salesforce
2021-09-16,257.2345275878906,258.08421950778285,251.9388854871068,252.46252196461887,5122600,0.06721460433137214,1,CRM,Marc Benioff,Salesforce
2021-09-17,257.4024658203125,258.5584338192101,255.57466811924638,256.1575818447658,7049400,0.09634226499437315,1,CRM,Marc Benioff,Salesforce
2021-09-20,255.1202392578125,256.0983453079352,251.87961471523752,253.50980151585347,5985500,0.083107330575685,1,CRM,Marc Benioff,Salesforce
2021-09-21,254.87319946289062,259.3982055707587,254.67558830307954,256.35519270778445,6040600,0.05547168026571883,1,CRM,Marc Benioff,Salesforce
2021-09-22,256.0588073730469,257.23449428062116,253.13431897991836,255.7920292908727,4355600,0.04371652105616626,1,CRM,Marc Benioff,Salesforce
2021-09-23,274.5244445800781,276.036106802274,263.2020233789209,266.7588135903725,15617200,-0.02389697115828742,0,CRM,Marc Benioff,Salesforce
2021-09-24,282.2012023925781,282.9224199204386,274.8702614015054,275.1567885824108,13368300,-0.03630570610313275,0,CRM,Marc Benioff,Salesforce
2021-09-27,276.3226013183594,280.3536402386011,275.69029981495316,279.0494788143327,5941100,-0.03153600641622947,0,CRM,Marc Benioff,Salesforce
2021-09-28,269.0114440917969,273.3783979643939,266.79834356879746,271.8074584078637,7127100,-0.001873177744170795,0,CRM,Marc Benioff,Salesforce
2021-09-29,267.2528076171875,271.38262195516097,266.00792352296065,270.2069047886651,4361900,0.01763389339685338,1,CRM,Marc Benioff,Salesforce
2021-09-30,267.9641418457031,270.96765662070936,267.19350655850354,267.40097717203383,5224200,0.0123886058991767,1,CRM,Marc Benioff,Salesforce
2021-10-01,271.9556884765625,273.02271049714597,265.5435762946025,268.24081523594964,4756000,-0.010099373345105462,0,CRM,Marc Benioff,Salesforce
2021-10-04,267.6084899902344,271.9951931326549,262.9451794203029,271.9161667463996,6393800,0.01066975177885265,1,CRM,Marc Benioff,Salesforce
2021-10-05,268.5075378417969,270.26616870212473,267.7764307884386,268.84345270823803,4050400,0.026603420714204937,1,CRM,Marc Benioff,Salesforce
2021-10-06,271.96551513671875,272.1828753565292,264.28880082332165,266.4327643619625,4745500,0.0332039687756613,1,CRM,Marc Benioff,Salesforce
2021-10-07,271.2838439941406,276.1447960680358,270.7898461478651,273.57600123715577,5374200,0.05623117075348709,1,CRM,Marc Benioff,Salesforce
2021-10-08,269.2091064453125,273.5958102095235,269.0016056184151,272.2323711812905,2683300,0.07039028984370359,1,CRM,Marc Benioff,Salesforce
2021-10-11,270.46380615234375,272.9535443079594,268.2507055695743,268.5174535376364,2693000,0.0655706851227377,1,CRM,Marc Benioff,Salesforce
2021-10-12,275.6507568359375,277.37974903831343,272.7065192597341,273.10174159840494,5970100,0.04781354580402997,1,CRM,Marc Benioff,Salesforce
2021-10-13,280.995849609375,281.67756902767593,275.25559723011963,276.6387851255002,6573500,0.019971063261158738,1,CRM,Marc Benioff,Salesforce
2021-10-14,286.5384521484375,287.1510347027721,281.24281059145983,282.56672098070425,5433900,-0.0007239097474016146,0,CRM,Marc Benioff,Salesforce
2021-10-15,288.1588134765625,289.35427976482333,285.84690728510805,288.9788365954767,5119300,0.0030858719213825996,1,CRM,Marc Benioff,Salesforce
2021-10-18,288.19830322265625,289.72968420742075,285.244176135744,287.28933408409165,5163300,0.007610484978210829,1,CRM,Marc Benioff,Salesforce
2021-10-19,288.8305969238281,291.9823049380641,287.8623504925533,288.5934876554463,3631200,0.009475401560014205,1,CRM,Marc Benioff,Salesforce
2021-10-20,286.6076354980469,291.8637792440402,284.49334062579436,289.59137130888263,4487900,0.01744300387188112,1,CRM,Marc Benioff,Salesforce
2021-10-21,286.3310241699219,288.0699062063795,284.80950238802143,285.99510925855805,2828500,0.02957102561738642,1,CRM,Marc Benioff,Salesforce
2021-10-22,289.04803466796875,289.48275521075965,284.7206084518829,285.53077220446943,2927000,0.024370835280397265,1,CRM,Marc Benioff,Salesforce
2021-10-25,290.3916320800781,291.58709811638283,288.2180300584078,289.7790495821689,2993500,0.030076444322258516,1,CRM,Marc Benioff,Salesforce
2021-10-26,291.5673828125,294.77836868616254,290.09527893727744,292.2293531668444,3601400,0.02656634652420746,1,CRM,Marc Benioff,Salesforce
2021-10-27,291.60693359375,295.598444784126,291.5476562620663,292.9703725249481,3742700,0.026223667179606537,1,CRM,Marc Benioff,Salesforce
2021-10-28,294.7981262207031,295.2229570841476,290.0063416236189,291.5278632603825,3450400,0.03237482200985616,1,CRM,Marc Benioff,Salesforce
2021-10-29,296.0923767089844,297.16928819639116,292.71341879932737,294.42266188552173,4251900,0.025226143549684586,1,CRM,Marc Benioff,Salesforce
2021-11-01,299.1255798339844,301.20034662787845,296.1220645434281,297.8806956366598,3825100,0.023780862738040472,1,CRM,Marc Benioff,Salesforce
